Image Owner Id,Tenant Name,Tenant External URL,Image Id,Image Name,Visibility,Unused,Direct URL,Image_Updated_on
724a1b156c5249838044a4308532d893,DCC-OpenStack,https://cloud-rtp-1.cisco.com:5000/v3,e1922e3a-de8f-46f7-8209-9b9b2b179e36,ADworks_poc2,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/e1922e3a-de8f-46f7-8209-9b9b2b179e36/snap,2018-07-16T13:40:43Z
724a1b156c5249838044a4308532d893,DCC-OpenStack,https://cloud-rtp-1.cisco.com:5000/v3,418cef38-a9cf-48dd-9643-2b6f9fa236ee,adi-test-snap,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/418cef38-a9cf-48dd-9643-2b6f9fa236ee/snap,2018-05-16T06:38:16Z
785634f33bad4c8caadbb9f5baa796c7,DCC-OpenStack,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,RHEL-7_4-MG,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,2019-02-17T04:14:04Z
724a1b156c5249838044a4308532d893,DCC-OpenStack,https://cloud-rtp-1.cisco.com:5000/v3,f94178a7-d52a-4ad4-acf7-0d55a43eeb87,before_poc,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/f94178a7-d52a-4ad4-acf7-0d55a43eeb87/snap,2018-06-14T18:19:50Z
724a1b156c5249838044a4308532d893,DCC-OpenStack,https://cloud-rtp-1.cisco.com:5000/v3,27a54a36-16fb-4b91-9658-835b1bc0c974,Before_poc_july12,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/27a54a36-16fb-4b91-9658-835b1bc0c974/snap,2018-07-12T20:07:29Z
785634f33bad4c8caadbb9f5baa796c7,OPL-LT,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,RHEL-7_4-MG,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,2019-02-17T04:14:04Z
88bbc52dda344c5abc34a6f67ab6b2a1,SSO-Private-0.6-RTP,https://cloud-rtp-1.cisco.com:5000/v3,9ca2d3dd-9445-4e6e-816b-ff11acf27903,sdp6-dev-csco-cloud-k8s-master-2,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9ca2d3dd-9445-4e6e-816b-ff11acf27903/snap,2019-01-03T22:40:58Z
9328d829c16c4e3b9acf90e04845a78d,RTP build project,https://cloud-rtp-1.cisco.com:5000/v3,4c39b141-319a-4236-a846-ea8acf553111,RHEL-7_5_u3-vendorbase,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/4c39b141-319a-4236-a846-ea8acf553111/snap,2019-02-20T18:24:49Z
9328d829c16c4e3b9acf90e04845a78d,RTP build project,https://cloud-rtp-1.cisco.com:5000/v3,4cfb2ac9-59f9-462b-bbaa-95e79d7affff,UBUNTU-16_04-ciscobase,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/4cfb2ac9-59f9-462b-bbaa-95e79d7affff/snap,2019-02-18T10:52:52Z
9328d829c16c4e3b9acf90e04845a78d,RTP build project,https://cloud-rtp-1.cisco.com:5000/v3,1e3c7f1f-c697-4794-8b72-e75b898ea457,RHEL-7_5-ciscobase,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/1e3c7f1f-c697-4794-8b72-e75b898ea457/snap,2019-01-31T20:07:09Z
9328d829c16c4e3b9acf90e04845a78d,RTP build project,https://cloud-rtp-1.cisco.com:5000/v3,1655c9fc-2ed5-4e70-bac7-68c73de5715d,RHEL-7_5-selfmg,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/1655c9fc-2ed5-4e70-bac7-68c73de5715d/snap,2019-02-11T04:22:32Z
9328d829c16c4e3b9acf90e04845a78d,RTP build project,https://cloud-rtp-1.cisco.com:5000/v3,a3c10944-b830-4b32-a9e9-1234b2f20ced,RHEL-7_5_u1-vendorbase,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/a3c10944-b830-4b32-a9e9-1234b2f20ced/snap,2019-02-20T18:24:14Z
