Tenant Name,Tenant ID,Application ID,Application Name,Pod Name,Pod Namespace,Pod Status,Container ID,Image Name,Image ID,Container Start Date,Container Exposed Port ,Compliance_Status
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-vlvcl,logging,Running,docker://afa56eb3d0fe2f5b504ec0e7f272dc7f81b7050014d6704ffa67fb3d21a8c231,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:29Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-vnljx,logging,Running,docker://916d1f6c0227371bd72fbc97184908333c8e6cb47ccf041f7c0608f764194862,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:05Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-vvnn9,logging,Running,docker://b2a5e2964753251e11a68d9b76899144fe40ec61e9a7a24d6944ce6cc50f155d,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:54Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-vvp8c,logging,Running,docker://a7af7d50a40a0a2f4e9046ad140a4a211b3ca14e0a4f9e71f9a26ab80ee05b58,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:37Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-vxpnk,logging,Running,docker://41d3974a9cd1070434e881d11b5f6026d2f12e6def8b77535c5fd40308b5d170,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:55Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-vxz5f,logging,Running,docker://48fb67236b927619cf5341f4ca1c1c5ee82f4022fbf447f2a82a5ad7c7d82137,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:55Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-w2778,logging,Running,docker://e6b42d631a51db620ed68a466c20e9560a02ae3f89d43562e4247ac72f34e85d,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:34Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-wbvp7,logging,Running,docker://3ca87082f91ce632c42ef23221dd7435e423cb69d8f5c4724c69a5da1f328e68,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:52Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-whqhj,logging,Running,docker://c9423518059a6b3f78ee8d8d2d7d7f2ab4023adb1d8a166c15d04cd7c234f066,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T11:42:36Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-xbctc,logging,Running,docker://06019ec119ba4a3f335473ca597c1b0f71311de46016430694b2d24c7673196f,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:44Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-xc9c5,logging,Running,docker://658febc4cdd3730f2a6cd25dea57803acf5841a386c5796369f2f36b9c11a179,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:21Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-xks9f,logging,Running,docker://64d4e68bcc07f35f03dbf2034cec8e65f211c8600b3cc855d93e297dca888718,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:27Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-xkxzd,logging,Running,docker://895e1846bd73451cb02b194495382224a66b4c251e8b2876417939db38fc7a5a,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:17Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-xxm7h,logging,Running,docker://40cbb1c3f870da73dccca52c504d7e1935addae051f0c64fe777ec74a2f5a316,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:05Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-xxqsx,logging,Running,docker://3229695023c58134e25a930c14a920295794c87ad4d95705f5ffcdc697aa2e7b,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:32Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-zwvjz,logging,Running,docker://3357d34349c4ef4e157f280e997acb5ed88ec0db5a19fb7a6af11502f53c216a,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:13Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-kibana-19-tbf6t,logging,Running,docker://9ff84de1d016b343d728df571b902344649c1fcb2b18ff69b8fadb52daecaa74,registry.access.redhat.com/openshift3/logging-kibana:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-kibana@sha256:b16c296632167680b4baf8815d0ec2b78f4df337976f33a1ed2c53ac78c06b13,2019-02-13T05:49:24Z,3000/ ,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-kibana-19-tbf6t,logging,Running,docker://cea1d2b8eaca586ed4df45b6e61abf1c42f06daa6f92e040abc7e227c41e0909,registry.access.redhat.com/openshift3/logging-auth-proxy:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-auth-proxy@sha256:e5f2a21b2226aef6bd522bd190b214905e1421e9336484e2d67cf37aa5bbf649,2019-02-13T05:49:26Z,3000/ ,Non-compliant
mcmp-deva-rtp,11483689-8c10-11e8-8862-fa163e463fb4,a47f4f25-39e2-4739-aa8b-e781aec0d99b,MCMP,audit-trail-5-deploy,mcmp-deva-rtp,Failed,docker://738df86b9a85671b34553a1e531fb01c915aa0116c675f0795229fe90073fa75,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
mcmp-deva-rtp,11483689-8c10-11e8-8862-fa163e463fb4,a47f4f25-39e2-4739-aa8b-e781aec0d99b,MCMP,audit-trail-6-deploy,mcmp-deva-rtp,Failed,docker://99d959787487ce72814560e5708ab90e7a44048ac1d48944eaaa6e429efbdf23,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
mcmp-deva-rtp,11483689-8c10-11e8-8862-fa163e463fb4,a47f4f25-39e2-4739-aa8b-e781aec0d99b,MCMP,aws-svc-125-deploy,mcmp-deva-rtp,Failed,docker://59ba91cec160fb2725c70fb5d6280f259ff82b59bc32cc252b26b5ebc8e9e553,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
mcmp-deva-rtp,11483689-8c10-11e8-8862-fa163e463fb4,a47f4f25-39e2-4739-aa8b-e781aec0d99b,MCMP,aws-svc-133-deploy,mcmp-deva-rtp,Failed,docker://9b86a8c07cade632683c097cdb66a001f238d859ded4c31e2bb946b40c81e078,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
mcmp-deva-rtp,11483689-8c10-11e8-8862-fa163e463fb4,a47f4f25-39e2-4739-aa8b-e781aec0d99b,MCMP,csmgr-94-deploy,mcmp-deva-rtp,Failed,docker://92565ad991a31e52f59b6a921fb7ee0e8e2f8dabc985812c55b078f7e1f9280f,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
mcmp-deva-rtp,11483689-8c10-11e8-8862-fa163e463fb4,a47f4f25-39e2-4739-aa8b-e781aec0d99b,MCMP,openshift-svc-76-deploy,mcmp-deva-rtp,Failed,docker://d2a4365db3a0a9496a45ffb04f2ad01aeda028eecc09193a67c6cc3848978030,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
mcmp-deva-rtp,11483689-8c10-11e8-8862-fa163e463fb4,a47f4f25-39e2-4739-aa8b-e781aec0d99b,MCMP,openshift-svc-77-deploy,mcmp-deva-rtp,Failed,docker://d0705fe8d8da6e7bf64c30d41a7d86380e777ad3ed3eae4d1707fef7a6bb6346,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
mcmp-deva-rtp,11483689-8c10-11e8-8862-fa163e463fb4,a47f4f25-39e2-4739-aa8b-e781aec0d99b,MCMP,openshift-svc-78-deploy,mcmp-deva-rtp,Failed,docker://5dec71a9915aab044084d66a1d15c261d9c203ec2505225f375a228f0c9c917e,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
mcmp-deva-rtp,11483689-8c10-11e8-8862-fa163e463fb4,a47f4f25-39e2-4739-aa8b-e781aec0d99b,MCMP,ui-framework-530-deploy,mcmp-deva-rtp,Failed,docker://7c2276a15faf3e5668f3a7e98cb8dd0de77afbcf5a15827157f9167387f4a717,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
mcmp-gslb-driver-dev,d9bdd33f-f1af-11e8-84c5-fa163eb08fb0,d53869cb-d3a8-453e-9e44-6ae1200b57f2,DCN GSLB,gslb-avi-driver-dev-2-deploy,mcmp-gslb-driver-dev,Failed,docker://d709f2db560f8b24802f4737ab9ae23c1c6e2908ec029043de6c8d59cbdd2004,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
mcmp-gslb-driver-dev,d9bdd33f-f1af-11e8-84c5-fa163eb08fb0,d53869cb-d3a8-453e-9e44-6ae1200b57f2,DCN GSLB,gslb-avi-driver-dev-3-deploy,mcmp-gslb-driver-dev,Failed,docker://6c8b702d9e6f693a897a48c8c5b2eb54aec6569464b4b751ac08d2d39623250c,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
mcmp-stga-rtp,303f235b-8c11-11e8-8862-fa163e463fb4,a47f4f25-39e2-4739-aa8b-e781aec0d99b,MCMP,tenantmgr-45-deploy,mcmp-stga-rtp,Failed,docker://f63d5d0945917ba4ae288e02f9f975367c612a7bfce43753e2b9df6abf5c6d58,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
midas-cn,1759e37b-f8b7-11e8-84c5-fa163eb08fb0,7ce77d67-c27c-4b60-b995-4c309d241fc7,Leasing and Financing Core,mongodb-32-rhel7-5-78dww,midas-cn,Running,docker://e7fe8cf815bda93958948acb627e4531f6af885d4d20e20cffe699567972f677,registry.access.redhat.com/rhscl/mongodb-32-rhel7@sha256:8fea1e4a7f3ae48a2e49b74eaa23b919cb7f4ce1d2a2037fc612769116c1e4e5,docker-pullable://registry.access.redhat.com/rhscl/mongodb-32-rhel7@sha256:8fea1e4a7f3ae48a2e49b74eaa23b919cb7f4ce1d2a2037fc612769116c1e4e5,2019-02-13T22:10:05Z,27017/ ,Non-compliant
omkafkanprdlae-dev-int-rtp,91263ed1-95b8-11e8-b471-fa163e463fb4,5643b266-dcbb-46ee-b87e-0d9ba5413da0,Order Management-OPL,om-ai-poc-59-deploy,omkafkanprdlae-dev-int-rtp,Failed,docker://ba7085408551b90e401edb771b59ce4f4f6deddbe48e8f6d8f3073ba558c4f6a,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
omkafkanprdlae-dev-int-rtp,91263ed1-95b8-11e8-b471-fa163e463fb4,5643b266-dcbb-46ee-b87e-0d9ba5413da0,Order Management-OPL,om-ai-poc-61-deploy,omkafkanprdlae-dev-int-rtp,Failed,docker://8d8157cb4da2c12ef1e6dcd553549f4b6f25651ccfdae90641544f75c36a8464,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
omkafkanprdlae-dev-int-rtp,91263ed1-95b8-11e8-b471-fa163e463fb4,5643b266-dcbb-46ee-b87e-0d9ba5413da0,Order Management-OPL,om-ai-poc-63-deploy,omkafkanprdlae-dev-int-rtp,Failed,docker://fe36d4d65b9e8018f2b866b47105cd6959716c5200288d7a3071a5b31d47eb2b,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
omkafkanprdlae-dev-int-rtp,91263ed1-95b8-11e8-b471-fa163e463fb4,5643b266-dcbb-46ee-b87e-0d9ba5413da0,Order Management-OPL,om-ai-poc-64-deploy,omkafkanprdlae-dev-int-rtp,Failed,docker://361c2b4e27187548fc1094b28c847e08ee7b0be47a781b4c923156b601edec6d,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
omkafkanprdlae-stg-int-rtp,97c8da52-95b8-11e8-b471-fa163e463fb4,5643b266-dcbb-46ee-b87e-0d9ba5413da0,Order Management-OPL,om-ai-poc-1-deploy,omkafkanprdlae-stg-int-rtp,Failed,docker://ab5ee33c091d465cb1c229baff97381baf322ee6ce97a01052a8a584a47cf415,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
openshift-infra,7bbd337e-568c-11e8-bc29-fa163e177b2b,None,None,hawkular-cassandra-1-jw25v,openshift-infra,Running,docker://b9a5f784b4472d2c993a97a240e59d28e0039ec98ca6ff5c8598b5ddde2b6035,registry.access.redhat.com/openshift3/metrics-cassandra:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/metrics-cassandra@sha256:6e33f48a729e2de8e583c770375b8d1b3dc4b5098d4f86cc1811fb5a796ad2b5,2019-02-13T05:49:49Z,7001/7000/9160/9042/ ,Non-compliant
openshift-infra,7bbd337e-568c-11e8-bc29-fa163e177b2b,None,None,hawkular-metrics-4swvp,openshift-infra,Running,docker://aaec327b1b36672ccc4e23ec1ecef55e3f6f5e0db92ecf08547ea37bd8b5192e,registry.access.redhat.com/openshift3/metrics-hawkular-metrics:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/metrics-hawkular-metrics@sha256:f1c6b3d99c3aa43d9484b7779f781d2579eda344071e11ab6b8ba0e34c089d31,2019-02-13T05:44:06Z,8888/8443/8080/ ,Non-compliant
openshift-infra,7bbd337e-568c-11e8-bc29-fa163e177b2b,None,None,heapster-fshgl,openshift-infra,Running,docker://50956d39e308f158a5073854145177346b6ded602ab7261720fc3a10c67276d8,registry.access.redhat.com/openshift3/metrics-heapster:v3.9,docker-pullable://registry.access.redhat.com/openshift3/metrics-heapster@sha256:c8e87677bf13f67fbbdf3100b74ee53b70d64eee7a1cc7c033090792e9c1462b,2019-02-24T17:47:28Z,8082/ ,Non-compliant
openshift-web-console,8d95a2af-568d-11e8-b212-fa163e177b2b,None,None,webconsole-79df8bcf57-4dbh7,openshift-web-console,Running,docker://b1a9ed04bd9d2f0bbfd2bd6de8b4f01adbf53b441a7cca3fa6bf00c8fd8af46b,registry.access.redhat.com/openshift3/ose-web-console:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-web-console@sha256:df9c2961c4dada28c094c7c6e59513490f7ff12ac095a4312e6594946f05a652,2019-02-13T03:00:25Z,8443/ ,Non-compliant
openshift-web-console,8d95a2af-568d-11e8-b212-fa163e177b2b,None,None,webconsole-79df8bcf57-kmnr7,openshift-web-console,Running,docker://9569a63f03384e3b6b7e4dbb18829b17cd5a6f185475f946d12871298a47c676,registry.access.redhat.com/openshift3/ose-web-console:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-web-console@sha256:df9c2961c4dada28c094c7c6e59513490f7ff12ac095a4312e6594946f05a652,2019-02-13T03:00:24Z,8443/ ,Non-compliant
openshift-web-console,8d95a2af-568d-11e8-b212-fa163e177b2b,None,None,webconsole-79df8bcf57-qcg7k,openshift-web-console,Running,docker://e3284799e540686f7d9326822f20dc5327c472d03d470a6dbe8c555f5b81f247,registry.access.redhat.com/openshift3/ose-web-console:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-web-console@sha256:df9c2961c4dada28c094c7c6e59513490f7ff12ac095a4312e6594946f05a652,2019-02-13T02:58:48Z,8443/ ,Non-compliant
oplservices-rtp-ts3,1512a461-b066-11e8-9d5d-fa163e463fb4,5643b266-dcbb-46ee-b87e-0d9ba5413da0,Order Management-OPL,oplservice-updatebooking-27-deploy,oplservices-rtp-ts3,Failed,docker://9b5648337be3e975a867918d51b311698737253d94d106263d92db563d669118,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
oplservices-rtp-ts3,1512a461-b066-11e8-9d5d-fa163e463fb4,5643b266-dcbb-46ee-b87e-0d9ba5413da0,Order Management-OPL,oplservice-updatebooking-28-deploy,oplservices-rtp-ts3,Failed,docker://fd9aa954f4d50c3a300a6fd70ca1df6c1a970970e7d26e60c216eb55871fc025,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
phone-capacity-management,b562a3d9-7f03-11e8-ae80-fa163eb08fb0,c88a3c6b-67d6-428d-9466-6801bda7ccd4,Phone Capacity Managment,voicecaptool-mongo-dev-6-lnzn4,phone-capacity-management,Running,docker://759af814254d225f315d98e203ec2d606bb59b1f0922795078df6592a52e5a1a,registry.access.redhat.com/rhscl/mongodb-34-rhel7:latest,docker-pullable://registry.access.redhat.com/rhscl/mongodb-34-rhel7@sha256:1a0c55293f08ef1d8c3a4b9e2998f8b227dac09932aaab252c41a4c9de695930,2019-02-15T22:20:39Z,27017/ ,Non-compliant
ptenot-dalp-int-rtp,f0808333-9506-11e8-b471-fa163e463fb4,bef98ad1-17c8-4909-a2bb-4ed9b3a3b7ef,Smart Call Home,ptenot-dalp-int-rtp-664d865897-j6jng,ptenot-dalp-int-rtp,Pending,None,None:Rev751afa988a404f7d29e7f0a7297ce82c9f3e8bb9-Bld8,,None,8080/ ,Non-compliant
ptenot-dalp-int-rtp,f0808333-9506-11e8-b471-fa163e463fb4,bef98ad1-17c8-4909-a2bb-4ed9b3a3b7ef,Smart Call Home,ptenot-dalp-int-rtp-664d865897-xw4v2,ptenot-dalp-int-rtp,Pending,None,None:Rev751afa988a404f7d29e7f0a7297ce82c9f3e8bb9-Bld8,,None,8080/ ,Non-compliant
ptenot-dalp-int-rtp,f0808333-9506-11e8-b471-fa163e463fb4,bef98ad1-17c8-4909-a2bb-4ed9b3a3b7ef,Smart Call Home,ptenot-dalp-int-rtp-9bfcc8c87-tk8qf,ptenot-dalp-int-rtp,Pending,None,None:Rev2f0241d0c8a4418a5f8d35d78636cec50208fbf7-Bld10,,None,8080/ ,Non-compliant
ptenot-dtst-int-rtp,e062d7e3-9506-11e8-b471-fa163e463fb4,bef98ad1-17c8-4909-a2bb-4ed9b3a3b7ef,Smart Call Home,ptenot-dtst-int-rtp-56d9c86489-f6f8n,ptenot-dtst-int-rtp,Pending,None,None:Rev751afa988a404f7d29e7f0a7297ce82c9f3e8bb9-Bld8,,None,8080/ ,Non-compliant
ptenot-dtst-int-rtp,e062d7e3-9506-11e8-b471-fa163e463fb4,bef98ad1-17c8-4909-a2bb-4ed9b3a3b7ef,Smart Call Home,ptenot-dtst-int-rtp-56d9c86489-vgcvp,ptenot-dtst-int-rtp,Pending,None,None:Rev751afa988a404f7d29e7f0a7297ce82c9f3e8bb9-Bld8,,None,8080/ ,Non-compliant
ptenot-dtst-int-rtp,e062d7e3-9506-11e8-b471-fa163e463fb4,bef98ad1-17c8-4909-a2bb-4ed9b3a3b7ef,Smart Call Home,ptenot-dtst-int-rtp-5b7bd66f9-z2tln,ptenot-dtst-int-rtp,Pending,None,None:Rev2f0241d0c8a4418a5f8d35d78636cec50208fbf7-Bld10,,None,8080/ ,Non-compliant
ptenot-salp-int-rtp,f842c6eb-9506-11e8-b471-fa163e463fb4,bef98ad1-17c8-4909-a2bb-4ed9b3a3b7ef,Smart Call Home,ptenot-salp-int-rtp-5b6f94b48c-kmcqj,ptenot-salp-int-rtp,Pending,None,None:Rev751afa988a404f7d29e7f0a7297ce82c9f3e8bb9-Bld8,,None,8080/ ,Non-compliant
ptenot-salp-int-rtp,f842c6eb-9506-11e8-b471-fa163e463fb4,bef98ad1-17c8-4909-a2bb-4ed9b3a3b7ef,Smart Call Home,ptenot-salp-int-rtp-5b6f94b48c-m9jz4,ptenot-salp-int-rtp,Pending,None,None:Rev751afa988a404f7d29e7f0a7297ce82c9f3e8bb9-Bld8,,None,8080/ ,Non-compliant
ptenot-salp-int-rtp,f842c6eb-9506-11e8-b471-fa163e463fb4,bef98ad1-17c8-4909-a2bb-4ed9b3a3b7ef,Smart Call Home,ptenot-salp-int-rtp-869d85689c-4ndd9,ptenot-salp-int-rtp,Pending,None,None:Rev2f0241d0c8a4418a5f8d35d78636cec50208fbf7-Bld10,,None,8080/ ,Non-compliant
ptenot-stst-int-rtp,e83ea11d-9506-11e8-b471-fa163e463fb4,bef98ad1-17c8-4909-a2bb-4ed9b3a3b7ef,Smart Call Home,ptenot-stst-int-rtp-7b6b4b6c78-hnft9,ptenot-stst-int-rtp,Pending,None,None:Rev2f0241d0c8a4418a5f8d35d78636cec50208fbf7-Bld10,,None,8080/ ,Non-compliant
ptenot-stst-int-rtp,e83ea11d-9506-11e8-b471-fa163e463fb4,bef98ad1-17c8-4909-a2bb-4ed9b3a3b7ef,Smart Call Home,ptenot-stst-int-rtp-f48ff988-6x258,ptenot-stst-int-rtp,Pending,None,None:Rev751afa988a404f7d29e7f0a7297ce82c9f3e8bb9-Bld8,,None,8080/ ,Non-compliant
ptenot-stst-int-rtp,e83ea11d-9506-11e8-b471-fa163e463fb4,bef98ad1-17c8-4909-a2bb-4ed9b3a3b7ef,Smart Call Home,ptenot-stst-int-rtp-f48ff988-q2g2w,ptenot-stst-int-rtp,Pending,None,None:Rev751afa988a404f7d29e7f0a7297ce82c9f3e8bb9-Bld8,,None,8080/ ,Non-compliant
ptepwa-alpd-int-rtp,15b16303-9506-11e8-b471-fa163e463fb4,bef98ad1-17c8-4909-a2bb-4ed9b3a3b7ef,Smart Call Home,ptepwa-alpd-int-rtp-64cf4fc4bf-gtlfd,ptepwa-alpd-int-rtp,Pending,None,None:Rev751afa988a404f7d29e7f0a7297ce82c9f3e8bb9-Bld10,,None,8080/ ,Non-compliant
